Package Name,Source,Declared Install-time,Declared Runtime,Droidbot Install-time,Droidbot Runtime,(0) Install-time Normal,(1) IND,(0) Runtime Normal,(1) RND,(2) NR,(3) RNDNR,(1) IND Permissions,(1) RND Permissions,(2) NR Permissions,(3) RNDNR Permissions,MinVersion,TargetVersion
com.ganji.android.haoche_c,wandoujia,9,6,7,1,5,2,0,0,0,1,"['BLUETOOTH', 'GET_TASKS']",,,['READ_PHONE_STATE'],-1,-1
com.ganji.android,wandoujia,23,8,5,0,5,0,0,0,0,0,,,,,-1,-1
com.gemmy.kinbos.app.client,wandoujia,12,6,4,2,4,0,0,0,2,0,,,"['READ_PHONE_STATE', 'ACCESS_COARSE_LOCATION']",,-1,-1
com.ggeye.kaoshi.jianzaotwo,wandoujia,2,2,2,0,2,0,0,0,0,0,,,,,-1,-1
com.giiso.jinantimes,wandoujia,21,10,4,0,4,0,0,0,0,0,,,,,-1,-1
com.greatmaster.signature,wandoujia,6,5,0,0,0,0,0,0,0,0,,,,,-1,-1
com.helplove.shbf,wandoujia,19,11,7,0,5,2,0,0,0,0,"['KILL_BACKGROUND_PROCESSES', 'RESTART_PACKAGES']",,,,-1,-1
com.herenit.ysz.zljy,wandoujia,17,6,6,1,6,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.hiwan.kingop,wandoujia,10,8,3,0,3,0,0,0,0,0,,,,,-1,-1
com.hongzhoukan,wandoujia,10,4,4,0,4,0,0,0,0,0,,,,,-1,-1
com.huajiao,wandoujia,22,9,9,3,9,0,2,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.huawei.hwid,wandoujia,27,11,5,0,5,0,0,0,0,0,,,,,-1,-1
com.hunantv.imgo.activity,wandoujia,28,10,8,1,8,0,1,0,0,0,,,,,-1,-1
com.huoji.sound_reader,wandoujia,9,3,6,1,6,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.hyktwnykq.cc,wandoujia,7,1,0,0,0,0,0,0,0,0,,,,,-1,-1
com.hzmtt.app.imgtranslate,wandoujia,11,5,8,0,8,0,0,0,0,0,,,,,-1,-1
com.hzpg.shengliqi,wandoujia,9,5,3,0,2,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.ifanr.activitys,wandoujia,7,4,5,1,5,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.iflytek.inputmethod,wandoujia,16,7,3,0,3,0,0,0,0,0,,,,,-1,-1
com.ikang.official,wandoujia,15,8,2,0,2,0,0,0,0,0,,,,,-1,-1
com.imbastar.c5game,wandoujia,13,6,6,1,5,1,1,0,0,0,['ACCESS_WIFI_STATE'],,,,-1,-1
com.intsig.BizCardReader,wandoujia,11,11,4,2,3,1,2,0,0,0,['GET_TASKS'],,,,-1,-1
com.jiaban.app,wandoujia,11,0,5,0,5,0,0,0,0,0,,,,,-1,-1
com.jiayuan,wandoujia,11,7,5,1,5,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.jinxun.evaperiodtracker,wandoujia,9,5,4,1,4,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.jiongji.andriod.card,wandoujia,15,6,3,0,2,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.jjing.xiaomayi,wandoujia,9,4,2,0,2,0,0,0,0,0,,,,,-1,-1
com.jtjsb.storycollect,wandoujia,8,5,5,1,4,1,0,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.jx.jzvideocompress,wandoujia,5,3,2,0,2,0,0,0,0,0,,,,,-1,-1
com.kami.menses,wandoujia,4,5,2,0,1,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.kasercaipu,wandoujia,10,8,7,1,7,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.kuaiyin.player,wandoujia,17,4,16,0,16,0,0,0,0,0,,,,,-1,-1
com.kwai.thanos,wandoujia,27,11,6,1,6,0,1,0,0,0,,,,,-1,-1
com.lcworld.oasismedical,wandoujia,22,11,7,2,7,0,0,0,2,0,,,"['ACCESS_COARSE_LOCATION', 'READ_PHONE_STATE']",,-1,-1
com.leqiai.leqinncard,wandoujia,8,3,1,0,1,0,0,0,0,0,,,,,-1,-1
com.linlic.ccmtv.yx,wandoujia,20,13,7,1,7,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.liulan.way,wandoujia,3,2,0,0,0,0,0,0,0,0,,,,,-1,-1
com.llwl.aihh,wandoujia,5,5,4,4,3,1,3,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.lolaage.tbulu.tools,wandoujia,20,10,7,4,7,0,2,0,2,0,,,"['READ_PHONE_STATE', 'CAMERA']",,-1,-1
com.mallestudio.gugu.app,wandoujia,16,8,6,1,6,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.medicatech.SleepNote,wandoujia,9,5,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.meitu.meipaimv,wandoujia,17,7,6,0,6,0,0,0,0,0,,,,,-1,-1
com.meitu.meiyancamera,wandoujia,17,8,7,2,7,0,0,0,2,0,,,"['READ_PHONE_STATE', 'CAMERA']",,-1,-1
com.meiyou.yunqi,wandoujia,17,9,6,1,5,1,0,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.migat.homry,wandoujia,12,5,7,1,7,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.mind.swdt,wandoujia,6,2,2,0,2,0,0,0,0,0,,,,,-1,-1
com.moji.mjweather,wandoujia,24,7,12,3,12,0,2,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.mubite.wxditu,wandoujia,8,4,2,0,2,0,0,0,0,0,,,,,-1,-1
com.netease.newsreader.activity,wandoujia,20,9,7,2,7,0,1,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.ntyy.accounting.carefree,wandoujia,10,5,2,0,2,0,0,0,0,0,,,,,-1,-1
com.opeacock.hearing,wandoujia,13,7,1,0,1,0,0,0,0,0,,,,,-1,-1
com.pagoda.buy,wandoujia,15,6,2,0,1,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.pandadoctor.pedi,wandoujia,17,7,6,1,6,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.qijin189.huosuapp,wandoujia,13,7,3,0,3,0,0,0,0,0,,,,,-1,-1
com.qingding.customer,wandoujia,10,8,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.quanleimu.activity,wandoujia,16,9,0,0,0,0,0,0,0,0,,,,,-1,-1
com.Qunar,wandoujia,18,10,5,1,5,0,0,0,1,0,,,['CAMERA'],,-1,-1
com.rollingbeast,wandoujia,13,7,2,0,2,0,0,0,0,0,,,,,-1,-1
com.romance.speechtech,wandoujia,4,2,2,0,2,0,0,0,0,0,,,,,-1,-1
com.rt.market.fresh,wandoujia,11,5,0,0,0,0,0,0,0,0,,,,,-1,-1
com.ruanmei.ithome,wandoujia,12,5,4,2,4,0,1,0,0,1,,,,['READ_PHONE_STATE'],-1,-1
com.runbio.ovulation.app,wandoujia,8,4,5,1,5,0,1,0,0,0,,,,,-1,-1
com.runde.khs,wandoujia,13,6,6,0,6,0,0,0,0,0,,,,,-1,-1
com.s20cxq.electricianexamination,wandoujia,13,8,4,0,4,0,0,0,0,0,,,,,-1,-1
com.sankuai.meituan.takeoutnew,wandoujia,16,10,7,1,6,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
com.security.xinan,wandoujia,19,9,4,0,4,0,0,0,0,0,,,,,-1,-1
com.shanbay.sentence,wandoujia,11,7,4,0,4,0,0,0,0,0,,,,,-1,-1
com.sohu.sohuvideo,wandoujia,22,10,4,0,4,0,0,0,0,0,,,,,-1,-1
com.suddenfix.customer,wandoujia,10,10,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.syezon.note_xh,wandoujia,9,6,8,1,7,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
com.sythealth.fitness,wandoujia,16,7,7,1,6,1,0,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.taobao.trip,wandoujia,26,9,7,1,7,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.tencent.edu,wandoujia,17,7,5,0,4,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.tencent.map,wandoujia,23,6,10,3,10,0,3,0,0,0,,,,,-1,-1
com.tencent.mobileqq,wandoujia,33,11,8,0,8,0,0,0,0,0,,,,,-1,-1
com.tencent.wetype,wandoujia,6,1,2,0,1,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.tianyancha.skyeye,wandoujia,9,9,6,1,5,1,0,0,1,0,['BLUETOOTH'],,['READ_PHONE_STATE'],,-1,-1
com.tianyueapp.diary,wandoujia,7,4,2,0,2,0,0,0,0,0,,,,,-1,-1
com.tjntkj.bxsjdw,wandoujia,10,4,3,0,3,0,0,0,0,0,,,,,-1,-1
com.tom.tomnews,wandoujia,5,2,2,0,2,0,0,0,0,0,,,,,-1,-1
com.topgether.sixfoot,wandoujia,15,7,5,2,5,0,1,0,1,0,,,['CAMERA'],,-1,-1
com.touchtech.baniword,wandoujia,1,0,0,0,0,0,0,0,0,0,,,,,-1,-1
com.touchtech.klCake,wandoujia,2,0,0,0,0,0,0,0,0,0,,,,,-1,-1
com.touchtv.huilai,wandoujia,17,8,4,0,4,0,0,0,0,0,,,,,-1,-1
com.touchtv.leizhou,wandoujia,17,8,4,0,4,0,0,0,0,0,,,,,-1,-1
com.ttjoke.activity,wandoujia,13,6,5,1,5,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.tujia.hotel,wandoujia,19,6,3,1,3,0,0,0,0,1,,,,['READ_PHONE_STATE'],-1,-1
com.vanke.activity,wandoujia,19,10,7,1,7,0,1,0,0,0,,,,,-1,-1
com.weiguanli.minioa,wandoujia,13,9,4,0,4,0,0,0,0,0,,,,,-1,-1
com.weiman.cucumber,wandoujia,17,5,5,0,5,0,0,0,0,0,,,,,-1,-1
com.wepie.weplay,wandoujia,14,7,1,0,1,0,0,0,0,0,,,,,-1,-1
com.wordtiger.preedu,wandoujia,3,0,1,0,1,0,0,0,0,0,,,,,-1,-1
com.woshuoniji.notepad,wandoujia,12,4,1,0,1,0,0,0,0,0,,,,,-1,-1
com.wudaokou.hippo,wandoujia,18,7,7,4,7,0,3,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.xbxxhz.box,wandoujia,16,7,2,0,2,0,0,0,0,0,,,,,-1,-1
com.xiachufang,wandoujia,11,5,4,0,4,0,0,0,0,0,,,,,-1,-1
com.xiaomi.hm.health,wandoujia,23,14,3,0,3,0,0,0,0,0,,,,,-1,-1
com.xm.shunmiao,wandoujia,10,4,4,1,3,1,0,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.xs.fm,wandoujia,22,12,4,0,4,0,0,0,0,0,,,,,-1,-1
com.xt.retouch,wandoujia,11,3,4,1,3,1,0,0,0,1,['GET_TASKS'],,,['READ_PHONE_STATE'],-1,-1
com.xtuone.android.syllabus,wandoujia,20,8,6,0,6,0,0,0,0,0,,,,,-1,-1
com.xuesaieducation.jijin,wandoujia,8,4,3,0,2,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.xuesaieducation.tongxin,wandoujia,9,4,2,0,1,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.xunjoy.zhuqu.city.consumer,wandoujia,11,7,3,0,3,0,0,0,0,0,,,,,-1,-1
com.yangchong.user,wandoujia,12,10,5,1,5,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.yaya.zone,wandoujia,15,10,7,3,7,0,3,0,0,0,,,,,-1,-1
com.yc.wanjia,wandoujia,7,5,3,0,3,0,0,0,0,0,,,,,-1,-1
com.yconcd.zcky,wandoujia,5,2,2,0,2,0,0,0,0,0,,,,,-1,-1
com.yelong.zhongyaodaquan,wandoujia,12,6,3,0,3,0,0,0,0,0,,,,,-1,-1
com.yhihc.AIniitaAPlus,wandoujia,5,5,4,1,4,0,1,0,0,0,,,,,-1,-1
com.yhihc.AIniita,wandoujia,4,3,3,0,3,0,0,0,0,0,,,,,-1,-1
com.yiban1314.yiban,wandoujia,8,4,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.yiyou.german,wandoujia,4,5,2,0,2,0,0,0,0,0,,,,,-1,-1
com.yuanli.picturebookplanet,wandoujia,4,4,2,1,2,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.yuanli.simplerecipes,wandoujia,6,3,3,1,2,1,0,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.yuedong.sport,wandoujia,28,11,5,0,5,0,0,0,0,0,,,,,-1,-1
com.zhugezhaofang,wandoujia,19,8,3,0,3,0,0,0,0,0,,,,,-1,-1
com.zhuifeng.llyyfyg,wandoujia,8,7,4,3,4,0,2,0,1,0,,,['RECORD_AUDIO'],,-1,-1
com.ziroom.ziroomcustomer,wandoujia,30,10,1,0,1,0,0,0,0,0,,,,,-1,-1
com.zmy.hc.healthycommunity_app,wandoujia,14,9,5,0,5,0,0,0,0,0,,,,,-1,-1
com.zsw.sjdtdh,wandoujia,8,5,2,0,2,0,0,0,0,0,,,,,-1,-1
ctrip.android.view,wandoujia,20,10,8,1,7,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
ej.easyjoy.easynote.cn,wandoujia,16,12,8,0,8,0,0,0,0,0,,,,,-1,-1
game.miplus.handwriting,wandoujia,11,6,6,0,6,0,0,0,0,0,,,,,-1,-1
game.miplus.novel,wandoujia,7,6,6,1,6,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
im.weshine.keyboard,wandoujia,17,4,14,0,14,0,0,0,0,0,,,,,-1,-1
info.bmstore.yjzjgcs,wandoujia,3,0,1,0,1,0,0,0,0,0,,,,,-1,-1
info.scmjc.zjyhcy,wandoujia,3,0,1,0,1,0,0,0,0,0,,,,,-1,-1
kaiyyb1.zuowen,wandoujia,6,5,5,1,5,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
me.ele,wandoujia,14,10,8,3,7,1,2,0,1,0,['BLUETOOTH'],,['READ_PHONE_STATE'],,-1,-1
net.xinhuamm.d0724,wandoujia,12,7,6,3,6,0,2,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
org.fjwx.lanlanjizhang,wandoujia,3,3,3,0,2,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
pl.mobiem.linijka,wandoujia,7,5,4,4,3,1,3,0,0,1,['GET_TASKS'],,,['READ_PHONE_STATE'],-1,-1
popularize.android.ys.com.code,wandoujia,15,10,7,1,5,2,0,0,1,0,"['KILL_BACKGROUND_PROCESSES', 'RESTART_PACKAGES']",,['READ_PHONE_STATE'],,-1,-1
protect.eye,wandoujia,8,4,3,1,3,0,1,0,0,0,,,,,-1,-1
sjz.cn.bill.dman,wandoujia,15,11,1,0,1,0,0,0,0,0,,,,,-1,-1
tv.danmaku.bili,wandoujia,20,9,8,1,8,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
